Poly_GyroX_sfe 1 1.008042573929
Poly_GyroY_sfe 1 1.005998015404
Poly_GyroZ_sfe 1 1.027843356133
Poly_GyroX_ny 1 0
Poly_GyroX_nz 1 0
Poly_GyroY_nx 1 0
Poly_GyroY_nz 1 0
Poly_GyroZ_nx 1 0
Poly_GyroZ_ny 1 0
Poly_AccX_sfe 1 1.001791596413
Poly_AccY_sfe 1 0.999305129051
Poly_AccZ_sfe 1 0.984334230423
Poly_AccX_ny 1 0
Poly_AccX_nz 1 0
Poly_AccY_nx 1 0
Poly_AccY_nz 1 0
Poly_AccZ_nx 1 0
Poly_AccZ_ny 1 0
