Poly_GyroX_sfe 1 1.013796210289
Poly_GyroY_sfe 1 1.022300004959
Poly_GyroZ_sfe 1 1.015427470207
Poly_GyroX_ny 1 0
Poly_GyroX_nz 1 0
Poly_GyroY_nx 1 0
Poly_GyroY_nz 1 0
Poly_GyroZ_nx 1 0
Poly_GyroZ_ny 1 0
Poly_AccX_sfe 1 1.002730011940
Poly_AccY_sfe 1 1.000527143478
Poly_AccZ_sfe 1 0.977382898331
Poly_AccX_ny 1 0
Poly_AccX_nz 1 0
Poly_AccY_nx 1 0
Poly_AccY_nz 1 0
Poly_AccZ_nx 1 0
Poly_AccZ_ny 1 0
